id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,expires_date
4225,1115,Visa,Debit (Prepaid),4176098872817204,661,YES,2,$96,08/2007,2024,No,2029-06-01
1014,1115,Mastercard,Debit,5412244076346677,594,YES,1,$18964,02/2003,2024,No,2034-12-01
2526,38,Mastercard,Debit,5297260201877616,580,YES,2,$3711,04/2007,2013,No,2035-11-01
1352,1027,Mastercard,Debit,5735792874705665,748,NO,1,$35279,02/2015,2015,No,2033-01-01
5543,1027,Visa,Credit,4863498051032543,593,YES,2,$13800,11/2008,2015,No,2031-08-01
5503,11,Visa,Credit,4508109473981620,763,YES,1,$19400,11/2007,2010,No,2029-12-01
1336,11,Mastercard,Debit,5208447578218097,126,YES,1,$51012,02/2014,2014,No,2033-03-01
2910,871,Visa,Credit,4325807240930443,642,YES,1,$7600,05/2006,2024,No,2030-01-01
2081,871,Mastercard,Debit,5672870607977288,952,YES,2,$8052,03/2005,2026,No,2032-11-01
2082,871,Mastercard,Credit,5025018096886549,783,YES,1,$8600,03/2005,2007,No,2031-12-01
5336,871,Mastercard,Debit,5125159184089047,945,YES,2,$20128,10/2019,2019,No,2031-05-01
5645,871,Mastercard,Debit (Prepaid),5967922448022597,849,YES,2,$91,11/2011,2026,No,2031-01-01
3043,746,Mastercard,Debit (Prepaid),5287305063365339,597,YES,1,$93,05/2010,2010,No,2030-10-01
2319,746,Visa,Credit,4511050153177271,263,YES,2,$9800,03/2013,2013,No,2035-02-01
3492,746,Visa,Credit,4795565502176661,731,YES,2,$6700,06/2010,2025,No,2028-05-01
2956,1520,Mastercard,Debit,5835884730427367,642,YES,1,$22639,05/2008,2010,No,2028-11-01
4033,1520,Discover,Credit,6113979959799077,899,YES,1,$1100,07/2015,2015,No,2032-10-01
2715,1520,Mastercard,Debit (Prepaid),5139150904667380,509,YES,1,$86,04/2013,2013,No,2033-04-01
2655,1372,Visa,Debit,4574373333053393,742,YES,2,$2330,04/2010,2025,No,2032-04-01
1781,1372,Visa,Credit,4806267788873524,289,YES,2,$5900,02/2020,2020,No,2030-02-01
5909,1799,Visa,Debit,4461391532392446,981,YES,2,$47372,12/2007,2022,No,2028-01-01
3076,1799,Visa,Debit,4260012890373386,447,NO,2,$28127,05/2010,2010,No,2028-07-01
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,553,YES,1,$28,09/2006,2006,No,2028-06-01
1782,1799,Visa,Debit,4955481558570019,397,YES,2,$62081,02/2020,2020,No,2032-07-01
3902,1905,Visa,Credit,4060113536623876,408,YES,1,$6700,07/2009,2024,No,2033-06-01
2127,1905,Visa,Credit,4646061658785929,856,YES,1,$6700,03/2006,2026,No,2033-11-01
1486,130,Mastercard,Debit (Prepaid),5214812311200288,453,NO,1,$58,02/2020,2020,No,2029-03-01
3785,130,Visa,Credit,4996236791696784,700,YES,2,$19400,07/2006,2022,No,2030-08-01
6020,130,Visa,Debit,4634979930026450,897,YES,2,$4052,12/2010,2013,No,2034-01-01
2468,130,Visa,Credit,4437020876913493,955,YES,2,$9300,04/2026,2010,No,2029-08-01
1783,1990,Visa,Credit,4862011857697370,405,YES,1,$9600,02/2020,2020,No,2030-03-01
1488,540,Mastercard,Debit,5128972927503172,466,YES,2,$146,02/2020,2020,No,2029-09-01
2997,1155,Mastercard,Debit,5677245240966697,293,NO,1,$12091,05/2009,2024,No,2030-07-01
4596,1155,Mastercard,Debit,5854333169733349,280,YES,2,$11157,09/2006,2025,No,2031-09-01
4319,1155,Mastercard,Debit,5718135133841307,915,YES,1,$7612,08/2010,2025,No,2034-01-01
5941,663,Visa,Debit,4724986483917889,384,YES,2,$27706,12/2008,2022,No,2033-03-01
2173,663,Mastercard,Debit (Prepaid),5651451840802358,851,NO,2,$45,03/2008,2024,No,2034-12-01
4831,663,Mastercard,Credit,5078189663550754,929,YES,1,$17400,09/2012,2026,No,2030-08-01
5926,663,Mastercard,Debit,5243545849930026,648,YES,1,$26231,12/2008,2022,No,2030-09-01
3358,1987,Visa,Credit,4325487328684543,692,YES,2,$18300,06/2007,2010,No,2030-03-01
3668,1987,Visa,Credit,4759642688252595,644,YES,2,$13900,07/2001,2014,No,2032-02-01
3209,1484,Mastercard,Credit,5060071689988757,113,YES,2,$17200,06/2025,2013,No,2032-04-01
5058,1484,Visa,Debit,4248867812400739,619,YES,2,$14217,10/2006,2026,No,2028-11-01
2527,1484,Mastercard,Debit,5093901939500036,472,YES,2,$39533,04/2007,2016,No,2032-11-01
4242,1484,Mastercard,Debit,5223300442168271,262,YES,2,$3141,08/2008,2013,No,2035-05-01
4764,1484,Mastercard,Debit,5431173218728279,187,NO,1,$38342,09/2010,2010,No,2035-02-01
1784,298,Visa,Debit,4858818886878485,125,NO,1,$16486,02/2020,2020,No,2032-12-01
1785,607,Visa,Credit,4588933671536303,748,YES,2,$8900,02/2020,2020,No,2034-06-01
1489,607,Mastercard,Credit,5674179618380471,303,YES,1,$9900,02/2020,2020,No,2028-12-01
1786,607,Visa,Credit,4729324689482423,582,YES,2,$7900,02/2020,2020,No,2028-06-01
6100,607,Mastercard,Debit,5076843052683212,969,YES,1,$17336,12/2014,2014,No,2033-12-01
3981,1769,Visa,Debit,4130633556245301,268,YES,2,$20206,07/2011,2025,No,2034-09-01
5599,1769,Mastercard,Debit,5538135650340797,623,YES,1,$17335,11/2010,2010,No,2034-01-01
5820,698,Visa,Debit,4859980421504976,971,NO,2,$25048,12/2026,2010,No,2031-08-01
2332,698,Visa,Debit,4401743622113558,322,YES,1,$25214,03/2014,2014,No,2034-12-01
1490,698,Mastercard,Debit,5568521915813745,226,YES,1,$33580,02/2020,2020,No,2030-03-01
2286,896,Visa,Debit,4851242738517632,684,NO,2,$1952,03/2011,2025,No,2035-07-01
3882,1975,Mastercard,Debit,5059388151009778,996,YES,1,$18491,07/2009,2025,No,2028-12-01
4336,1975,Visa,Credit,4822550416239709,509,YES,1,$9800,08/2010,2014,No,2029-06-01
5094,645,Visa,Debit,4459776057093772,869,YES,2,$10366,10/2007,2014,No,2031-02-01
2469,645,Visa,Debit,4017542226763671,109,YES,1,$10161,04/2026,2022,No,2028-12-01
3703,645,Visa,Debit,4898934131827425,199,YES,1,$12434,07/2003,2026,No,2028-01-01
5600,227,Mastercard,Debit,5943373604505748,300,YES,2,$29973,11/2010,2010,No,2034-02-01
4886,227,Visa,Debit,4284210826984108,154,YES,2,$25330,09/2015,2015,No,2035-11-01
2512,227,Visa,Debit,4093850742287208,286,YES,2,$52609,04/2006,2010,No,2034-09-01
5867,227,Visa,Credit,4329687142518026,827,YES,1,$25200,12/2006,2016,No,2028-02-01
5750,84,Visa,Debit,4744876175071543,747,YES,1,$11832,12/1996,2007,No,2034-09-01
2580,84,Visa,Credit,4152829240073093,446,YES,1,$5400,04/2008,2013,No,2029-07-01
3417,84,Mastercard,Debit,5754695413159461,939,NO,1,$3384,06/2009,2024,No,2029-08-01
3543,1684,Mastercard,Debit,5287533090911331,946,YES,1,$13756,06/2012,2026,No,2033-05-01
2723,1684,Mastercard,Debit,5903499521440697,779,YES,1,$16899,04/2014,2014,No,2029-06-01
3278,1684,Visa,Credit,4814691024249332,424,YES,1,$5700,06/2026,2026,No,2034-01-01
2140,1684,Mastercard,Debit (Prepaid),5955075527372953,513,YES,1,$46,03/2007,2026,No,2034-09-01
1491,745,Mastercard,Credit,5953949146709597,474,YES,2,$11400,02/2020,2020,No,2035-04-01
5646,1508,Mastercard,Debit (Prepaid),5868862947419305,245,YES,1,$95,11/2011,2025,No,2034-07-01
1108,1508,Mastercard,Credit,5418163465826338,559,YES,2,$10700,02/2007,2015,No,2033-08-01
3279,1508,Visa,Debit,4609477454357089,347,YES,2,$12150,06/2026,2022,No,2033-02-01
3617,1158,Discover,Credit,6617202891382002,499,YES,1,$7800,06/2017,2017,No,2029-02-01
1329,1158,Visa,Debit,4863697166227070,748,NO,1,$13761,02/2013,2013,No,2031-09-01
3946,1427,Visa,Debit,4525977155603081,662,YES,2,$45377,07/2010,2025,No,2029-11-01
1492,1948,Mastercard,Credit,5540056584502163,749,YES,1,$15900,02/2020,2020,No,2031-10-01
5624,724,Visa,Credit,4015255845214445,244,YES,2,$7000,11/2010,2025,No,2030-02-01
2876,724,Mastercard,Debit,5832356224925490,245,YES,2,$16476,05/2005,2022,No,2030-03-01
5868,724,Visa,Credit,4984837369742443,257,NO,2,$7200,12/2006,2025,No,2035-05-01
5996,543,Mastercard,Credit,5929898393818083,671,YES,1,$11800,12/2010,2025,No,2029-08-01
4320,543,Mastercard,Debit,5284022658441928,405,YES,2,$6832,08/2010,2015,No,2032-09-01
4708,543,Mastercard,Debit,5534901273086337,387,YES,2,$6222,09/2009,2024,No,2035-12-01
3301,1559,Visa,Debit,4714754243202455,297,YES,2,$33539,06/2005,2018,No,2035-06-01
1787,1199,Visa,Credit,4495252841912344,938,YES,2,$14000,02/2020,2020,No,2030-03-01
1788,1745,Visa,Debit,4420607109678464,318,YES,2,$24677,02/2020,2020,No,2034-03-01
5028,1950,Visa,Debit,4154322307475525,150,YES,2,$6708,10/2005,2013,No,2033-12-01
4374,1950,Visa,Debit,4155798170380731,512,YES,1,$10903,08/2011,2025,No,2033-01-01
1312,1950,Mastercard,Debit,5258035150490120,728,YES,1,$6710,02/2013,2013,No,2031-03-01
5730,1950,Mastercard,Debit,5931155323451029,580,YES,2,$10841,11/2017,2017,No,2032-10-01
2957,1397,Mastercard,Debit,5728788703554068,492,YES,2,$29340,05/2008,2010,No,2028-08-01
3044,1397,Mastercard,Credit,5717397423380285,862,YES,2,$7700,05/2010,2010,No,2031-07-01
5401,873,Mastercard,Debit,5256835813261969,934,YES,1,$18803,11/2026,2022,No,2034-01-01
3205,873,Mastercard,Debit,5289111922145094,314,YES,2,$28405,06/1998,2022,No,2031-08-01
1269,873,Mastercard,Debit,5649539832197637,892,YES,1,$15521,02/2011,2025,No,2035-06-01
3493,1728,Visa,Credit,4209145697099683,498,YES,2,$10900,06/2010,2013,No,2035-01-01
4422,1728,Discover,Credit,6203739864158389,288,YES,2,$13900,08/2014,2014,No,2030-10-01
4414,1742,Visa,Debit,4155430243935975,653,YES,1,$24123,08/2013,2013,No,2035-06-01
5869,1742,Visa,Debit (Prepaid),4792307130049695,221,YES,2,$12,12/2006,2013,No,2034-12-01
4559,1742,Visa,Debit,4365366370182160,290,YES,1,$11737,09/2026,2024,No,2028-07-01
2005,1004,Visa,Debit,4479806423403350,246,YES,1,$14366,03/1997,2022,No,2031-03-01
3672,1004,Mastercard,Debit,5898286991473581,372,YES,2,$13605,07/2002,2024,No,2028-02-01
3742,301,Visa,Credit,4180974548713374,975,YES,1,$21000,07/2005,2024,No,2031-12-01
1493,1011,Mastercard,Debit,5256742061038585,930,YES,2,$21470,02/2020,2020,No,2030-12-01
4915,906,Visa,Debit,4301090834057529,718,YES,1,$26850,09/2017,2017,No,2033-02-01
1190,906,Visa,Credit,4173086816288788,817,YES,2,$10400,02/2009,2010,No,2028-08-01
5095,906,Visa,Credit,4917647337454706,328,YES,2,$8000,10/2007,2025,No,2029-06-01
2409,906,Visa,Credit,4457557218642444,701,YES,2,$13000,04/2000,2010,No,2034-12-01
3760,906,Mastercard,Debit,5561065562359955,147,YES,1,$5840,07/2006,2024,No,2029-09-01
2174,906,Mastercard,Debit (Prepaid),5459775781589173,293,YES,2,$68,03/2008,2026,No,2029-02-01
3240,110,Visa,Debit,4359508857343088,274,NO,1,$32223,06/2002,2021,No,2030-10-01
5189,110,Mastercard,Debit,5386335706439778,713,YES,2,$13323,10/2010,2010,No,2035-02-01
4103,110,Visa,Debit,4157348591484750,945,YES,2,$576,08/2001,2025,No,2031-05-01
2547,1073,Visa,Debit,4614417915507952,808,YES,1,$25977,04/2007,2024,No,2031-10-01
4436,1073,Visa,Debit (Prepaid),4791246805564219,126,YES,1,$84,08/2014,2014,No,2031-07-01
4597,705,Mastercard,Debit (Prepaid),5619919350397758,786,YES,2,$23,09/2006,2010,No,2033-01-01
5359,705,Visa,Credit,4560018445952481,454,NO,2,$5200,11/2025,2024,No,2030-04-01
3311,820,Mastercard,Debit (Prepaid),5416807432483550,557,YES,2,$66,06/2006,2010,No,2033-08-01
3224,820,Mastercard,Credit,5880489541836648,558,YES,1,$15100,06/2001,2010,No,2033-08-01
4548,1128,Mastercard,Debit,5493545357380440,774,YES,2,$15110,09/2026,2024,No,2034-09-01
4765,1128,Mastercard,Credit,5598634791848895,830,YES,2,$10600,09/2010,2014,No,2035-07-01
4583,1128,Visa,Credit,4923375841500665,785,YES,2,$8600,09/2005,2025,No,2029-04-01
3144,1128,Mastercard,Credit,5389873336522258,754,YES,2,$11100,05/2014,2014,No,2030-05-01
6128,1594,Visa,Credit,4434801834503292,633,YES,2,$5700,12/2016,2016,No,2030-07-01
3241,1594,Visa,Debit,4590995550885290,564,YES,1,$12252,06/2002,2010,No,2031-09-01
3565,1594,Mastercard,Debit,5384502220541945,809,YES,1,$22420,06/2013,2013,No,2030-02-01
5029,1485,Visa,Debit,4072548875903186,874,YES,2,$3715,10/2005,2024,No,2033-01-01
4298,1485,Visa,Debit (Prepaid),4158689268615889,782,YES,1,$67,08/2009,2025,No,2030-08-01
3819,1485,Visa,Debit,4649045635719491,362,YES,2,$26460,07/2007,2017,No,2035-12-01
4736,1485,Visa,Debit,4998107869531292,358,YES,1,$12783,09/2009,2015,No,2034-11-01
3359,1390,Visa,Credit,4936982658166186,521,NO,2,$13600,06/2007,2007,No,2033-02-01
5269,1390,Mastercard,Debit,5984892227411114,810,NO,1,$46201,10/2013,2013,No,2032-12-01
2657,644,Visa,Credit,4403164286544036,303,YES,2,$7700,04/2010,2010,No,2028-09-01
5020,1912,Mastercard,Debit,5825169460594164,127,YES,2,$18937,10/2005,2010,No,2030-10-01
3544,1584,Mastercard,Debit,5824919835337530,975,YES,1,$14539,06/2012,2026,No,2030-02-01
6038,1584,Mastercard,Debit,5794394537016243,830,YES,2,$21723,12/2011,2025,No,2028-12-01
1494,1803,Mastercard,Debit,5717616835023183,840,YES,1,$16858,02/2020,2020,No,2033-06-01
1790,1824,Visa,Debit,4378087486126492,813,NO,2,$22143,02/2020,2020,No,2035-08-01
1791,1824,Visa,Debit (Prepaid),4100715330943606,975,YES,2,$61,02/2020,2020,No,2031-01-01
5721,1824,Mastercard,Debit,5353021676816457,793,YES,1,$15683,11/2016,2016,No,2035-07-01
3669,650,Visa,Debit,4585463820960900,441,YES,1,$10130,07/2001,2025,No,2029-02-01
5580,650,Visa,Debit (Prepaid),4619393222123922,728,NO,1,$57,11/2009,2016,No,2035-07-01
3494,650,Visa,Credit,4534523963991464,855,YES,1,$3800,06/2010,2025,No,2029-03-01
3837,650,Mastercard,Debit (Prepaid),5046657636238622,209,YES,2,$121,07/2008,2022,No,2029-10-01
1080,762,Mastercard,Debit,5899151162296319,920,YES,1,$13569,02/2006,2007,No,2030-06-01
5356,1931,Mastercard,Debit,5337752472537047,627,NO,1,$9550,11/2025,2018,No,2028-07-01
4199,702,Mastercard,Credit,5981505152751126,991,YES,2,$15000,08/2007,2007,No,2031-11-01
3863,702,Visa,Debit (Prepaid),4928847177984551,730,YES,2,$106,07/2008,2022,No,2034-03-01
2175,918,Mastercard,Debit,5511261715732877,356,YES,1,$10843,03/2008,2024,No,2035-08-01
2734,918,Visa,Debit,4442346065712693,225,YES,2,$12057,04/2014,2014,No,2032-10-01
3202,1137,Mastercard,Credit,5018280111106134,425,YES,2,$11100,05/2019,2019,No,2035-10-01
3718,1137,Visa,Debit,4277949954820732,902,YES,1,$13969,07/2026,2022,No,2032-12-01
3688,1137,Mastercard,Credit,5327096819732640,715,YES,1,$7600,07/2003,2017,No,2031-05-01
1792,66,Visa,Debit,4491913667007053,158,YES,1,$16711,02/2020,2020,No,2029-10-01
6136,66,Mastercard,Debit,5158128139878007,958,YES,2,$15435,12/2018,2018,No,2035-09-01
2743,1406,Mastercard,Debit,5597563473232224,348,YES,1,$9431,04/2015,2015,No,2029-04-01
3271,437,Mastercard,Debit,5745854957552328,938,YES,2,$27687,06/2026,2007,No,2030-10-01
1495,806,Mastercard,Debit,5741290693284534,500,NO,2,$40073,02/2020,2020,No,2030-02-01
1496,806,Mastercard,Credit,5007745667422003,279,YES,2,$22000,02/2020,2020,No,2031-03-01
3566,891,Mastercard,Debit,5128543726124447,303,YES,1,$11037,06/2013,2013,No,2033-05-01
5096,891,Visa,Credit,4796074118728753,978,YES,1,$8800,10/2007,2014,No,2033-12-01
4321,891,Mastercard,Debit,5895478812166500,598,YES,2,$8212,08/2010,2025,No,2035-09-01
4649,891,Visa,Debit,4750471235873274,924,YES,2,$24270,09/2007,2022,No,2029-01-01
2042,1147,Mastercard,Debit,5065968170690023,724,NO,2,$18050,03/2003,2010,No,2035-02-01
3924,1147,Discover,Credit,6275110784130495,286,YES,2,$21800,07/2010,2025,No,2034-12-01
1497,1625,Mastercard,Debit (Prepaid),5168819174478422,832,YES,1,$97,02/2020,2020,No,2035-09-01
2273,1664,Discover,Credit,6611325354970095,708,NO,2,$21900,03/2011,2025,No,2028-06-01
5544,1664,Visa,Credit,4404395202932242,547,YES,2,$21400,11/2008,2025,No,2035-09-01
5147,1664,Mastercard,Debit,5166389194621461,231,NO,2,$34572,10/2009,2015,No,2033-12-01
4709,1009,Mastercard,Debit,5124862044427461,457,YES,2,$19928,09/2009,2025,No,2035-10-01
5601,1009,Mastercard,Debit,5103189398605024,278,YES,1,$9902,11/2010,2026,No,2031-01-01
1008,1341,Visa,Credit,4700163491012710,598,YES,1,$11000,02/2002,2015,No,2033-05-01
4766,1341,Mastercard,Credit,5742718738269550,363,YES,1,$6300,09/2010,2010,No,2032-09-01
4394,1341,Visa,Debit,4454576588239754,519,YES,1,$22474,08/2012,2026,No,2028-09-01
4098,1341,Mastercard,Debit,5676742282559057,195,YES,1,$24926,08/2001,2025,No,2030-08-01
1499,925,Mastercard,Debit (Prepaid),5832570048691477,589,YES,2,$77,02/2020,2020,No,2028-07-01
5958,824,Mastercard,Debit,5514287546883555,616,YES,1,$10838,12/2009,2010,No,2032-04-01
3838,824,Mastercard,Debit,5538157860540581,877,YES,2,$100,07/2008,2022,No,2030-03-01
5074,563,Mastercard,Debit,5493054218474584,938,YES,1,$23231,10/2007,2025,No,2029-06-01
2097,563,Visa,Debit,4483872607052928,224,YES,2,$17323,03/2005,2025,No,2031-03-01
1060,563,Visa,Credit,4539282352879535,719,YES,2,$11800,02/2005,2018,No,2032-08-01
4054,563,Mastercard,Credit,5261546733039060,897,YES,2,$6100,07/2017,2017,No,2031-12-01
2760,563,Mastercard,Debit,5607545663588371,320,YES,1,$18241,04/2016,2016,No,2032-12-01
2864,563,Visa,Debit (Prepaid),4615078938268870,149,NO,2,$100,05/2026,2010,No,2033-09-01
5485,1612,Mastercard,Credit,5237651154500170,555,YES,2,$12700,11/2007,2010,No,2034-10-01
2581,1700,Visa,Credit,4012401097853240,931,YES,3,$4600,04/2008,2010,No,2029-02-01
1500,963,Mastercard,Debit,5407128452594549,444,YES,1,$16417,02/2020,2020,No,2035-11-01
2297,1586,Mastercard,Credit,5991530949395987,711,YES,1,$5700,03/2012,2026,No,2033-11-01
6051,1586,Visa,Credit,4442371694432270,200,YES,1,$11800,12/2011,2025,No,2028-01-01
1122,1586,Visa,Credit,4635588567901594,313,YES,2,$20700,02/2007,2007,No,2035-09-01
1365,1586,Mastercard,Debit,5891506977538040,906,YES,2,$17587,02/2016,2016,No,2035-07-01
5798,1286,Visa,Debit,4855497833896747,610,YES,2,$27727,12/2003,2024,No,2029-11-01
5518,719,Mastercard,Debit,5866359917107313,102,YES,1,$21727,11/2008,2022,No,2035-07-01
6021,719,Visa,Credit,4682446350562811,554,YES,1,$13900,12/2010,2010,No,2031-01-01
4075,719,Mastercard,Credit,5206052634840458,923,YES,2,$10300,07/2019,2019,No,2035-01-01
1501,930,Mastercard,Credit,5140347165185819,633,YES,2,$5000,02/2020,2020,No,2030-01-01
4375,1814,Visa,Debit (Prepaid),4790335686286667,921,YES,1,$59,08/2011,2025,No,2029-04-01
1040,1814,Visa,Credit,4205377401404982,905,YES,1,$11800,02/2026,2013,No,2029-04-01
2298,1723,Mastercard,Debit (Prepaid),5000674775470352,358,YES,2,$74,03/2012,2026,No,2033-10-01
4099,1723,Mastercard,Debit,5261707910736288,104,YES,1,$13168,08/2001,2007,No,2029-09-01
2479,1723,Mastercard,Debit,5197717468385411,928,YES,1,$12431,04/2005,2007,No,2033-01-01
1502,1377,Mastercard,Debit,5367393978634449,488,YES,2,$21478,02/2020,2020,No,2035-07-01
4598,1377,Mastercard,Debit,5132040468161147,792,YES,2,$4583,09/2006,2015,No,2030-10-01
1793,1377,Visa,Debit (Prepaid),4389249731393098,950,YES,1,$11,02/2020,2020,No,2035-10-01
5097,470,Visa,Credit,4050701553546410,644,YES,1,$5800,10/2007,2013,No,2031-02-01
3733,470,Mastercard,Debit,5926369913315413,982,NO,1,$7581,07/2005,2014,No,2033-01-01
1794,1804,Visa,Credit,4333566542239051,211,NO,1,$10200,02/2020,2020,No,2033-01-01
1795,1804,Visa,Debit,4970053603571619,864,YES,2,$2174,02/2020,2020,No,2029-06-01
1503,229,Mastercard,Credit,5613179179990520,874,YES,2,$7900,02/2020,2020,No,2032-11-01
2683,229,Visa,Debit,4909457460257161,892,NO,1,$20827,04/2011,2025,No,2031-04-01
1504,229,Mastercard,Debit (Prepaid),5458802986531944,895,NO,1,$74,02/2020,2020,No,2028-02-01
1796,229,Visa,Debit,4492510144355977,858,YES,1,$52585,02/2020,2020,No,2033-09-01
5942,229,Visa,Credit,4704292963714441,871,NO,1,$16700,12/2008,2024,No,2033-12-01
4139,1512,Visa,Debit,4194162404761832,523,YES,2,$32030,08/2026,2024,No,2033-06-01
4923,1512,Mastercard,Debit (Prepaid),5040698021601971,796,YES,2,$64,09/2019,2019,No,2033-08-01
2582,1512,Visa,Credit,4865864021142944,615,YES,1,$18500,04/2008,2026,No,2030-01-01
5049,1512,Mastercard,Debit,5008189212339000,644,YES,2,$26357,10/2006,2013,No,2030-10-01
5190,1512,Mastercard,Debit,5568328410834839,811,YES,1,$28864,10/2010,2013,No,2034-09-01
3689,1512,Mastercard,Debit,5402510129676487,514,NO,2,$52179,07/2003,2010,No,2032-03-01
4687,1543,Visa,Debit,4134342241718161,354,YES,2,$54128,09/2008,2025,No,2032-03-01
4473,1543,Visa,Debit,4559874462694124,810,YES,2,$39389,08/2018,2018,No,2029-03-01
3864,1543,Visa,Credit,4900671019998767,304,YES,1,$29800,07/2008,2025,No,2028-04-01
3013,147,Visa,Debit,4633730568874380,565,NO,2,$2819,05/2009,2024,No,2032-04-01
2634,147,Mastercard,Credit,5890900416850846,152,YES,1,$18000,04/2010,2010,No,2032-04-01
1109,1941,Mastercard,Credit,5931316682508140,164,YES,2,$8700,02/2007,2007,No,2028-04-01
2940,1941,Visa,Debit (Prepaid),4704135426810723,251,YES,2,$30,05/2007,2022,No,2035-03-01
2030,1941,Mastercard,Debit,5183385831950704,886,YES,2,$22248,03/2002,2015,No,2031-08-01
2031,901,Mastercard,Debit (Prepaid),5050054589241384,783,YES,1,$69,03/2002,2026,No,2033-01-01
4152,901,Mastercard,Debit,5956465531203720,270,YES,2,$4319,08/2005,2025,No,2028-04-01
2782,1828,Visa,Debit,4054167228117852,695,YES,2,$974,04/2018,2018,No,2030-09-01
3090,1828,Mastercard,Debit,5513112349725580,255,YES,2,$1212,05/2011,2025,No,2028-12-01
2783,29,Visa,Credit,4794836039067049,764,YES,1,$2700,04/2018,2018,No,2034-02-01
3045,29,Mastercard,Debit,5345212200076229,387,YES,1,$16113,05/2010,2010,No,2033-06-01
1061,995,Visa,Debit,4754798174315610,932,NO,2,$19097,02/2005,2010,No,2031-01-01
1505,1218,Mastercard,Debit,5358649877200807,384,YES,1,$12874,02/2020,2020,No,2028-07-01
3302,186,Visa,Credit,4219906676806338,998,YES,2,$8900,06/2005,2025,No,2031-01-01
4490,171,Mastercard,Debit (Prepaid),5648056200144957,793,YES,2,$46,09/1996,2007,No,2034-08-01
3704,171,Visa,Debit,4992498548379230,867,YES,2,$13116,07/2003,2026,No,2033-12-01
1239,171,Visa,Debit,4548390986370918,555,YES,2,$21022,02/2010,2025,No,2035-11-01
